salary,gender,10percentage,12graduation,12percentage,12board,degree,specialization,collegegpa,graduationyear,english,logical,quant,domain,computerprogramming,computerscience,conscientiousness,agreeableness,extraversion,nueroticism,openess_to_experience,period
240000,m,59.0,1970-01-01 00:00:00.000002009,55.0,CBSE,B.Tech/B.E.,ECE,66.0,1970-01-01 00:00:00.000002013,700,570,485,0.112139438207403,385,469,1.9953,0.3789,1.2396,-1.7556,1.4386,0
390000,m,84.83,1970-01-01 00:00:00.000002010,93.3,STATE BOARD,B.Tech/B.E.,CSE,65.5,1970-01-01 00:00:00.000002014,675,545,545,0.953899775079926,395,530,1.2772,0.0459,1.547,0.0192,0.8637,8
105000,m,75.0,1970-01-01 00:00:00.000002009,65.0,CBSE,B.Tech/B.E.,IT,63.0,1970-01-01 00:00:00.000002013,465,580,665,0.622642915849938,535,407,1.2772,-0.2871,1.7007,-1.1218,-0.8608,0
305000,f,92.0,1970-01-01 00:00:00.000002009,89.0,ICSE,B.Tech/B.E.,CSE,64.08,1970-01-01 00:00:00.000002014,800,475,695,0.356536487724475,535,346,0.99,1.7109,1.547,-2.136,0.2889,1
310000,m,88.83,1970-01-01 00:00:00.000002009,70.8,CBSE,B.Tech/B.E.,IT,65.63,1970-01-01 00:00:00.000002014,475,615,665,0.144789889482462,495,284,0.2718,-0.1206,0.1637,0.7798,-0.0943,8
200000,f,81.0,1970-01-01 00:00:00.000002010,75.5,CBSE,B.Tech/B.E.,CSE,82.8,1970-01-01 00:00:00.000002014,475,410,320,0.622642915849938,455,407,0.2718,0.2124,0.01,1.0333,0.4805,0
110000,m,54.0,1970-01-01 00:00:00.000002010,64.0,STATE BOARD,B.Tech/B.E.,CSE,62.0,1970-01-01 00:00:00.000002014,360,425,370,0.23780283983757,-1,315,-0.0154,-0.1206,-0.7585,0.9066,-0.0943,1
300000,m,76.0,1970-01-01 00:00:00.000002009,66.0,STATE BOARD,B.Tech/B.E.,ECE,56.24,1970-01-01 00:00:00.000002013,710,570,545,0.622642915849938,395,407,-0.5899,-1.7856,-0.7585,-1.2486,-1.6273,2
300000,m,88.0,1970-01-01 00:00:00.000002010,90.0,STATE BOARD,B.Tech/B.E.,ECS,73.14,1970-01-01 00:00:00.000002014,500,495,665,0.991230625262871,535,592,-0.159,0.2124,0.4711,1.0333,1.4386,8
180000,m,77.6,1970-01-01 00:00:00.000002007,89.6,STATE BOARD,B.Tech/B.E.,IT,65.15,1970-01-01 00:00:00.000002013,545,495,450,0.911395278391328,445,500,0.1282,1.2114,0.7785,-2.2627,0.6721,9
350000,f,92.48,1970-01-01 00:00:00.000002010,89.0,STATE BOARD,B.Tech/B.E.,CSE,73.0,1970-01-01 00:00:00.000002014,665,505,415,0.911395278391328,525,500,0.2718,0.2124,0.3174,-2.136,-0.0943,8
100000,f,90.0,1970-01-01 00:00:00.000002010,75.75,STATE BOARD,B.Tech/B.E.,IT,72.0,1970-01-01 00:00:00.000002014,405,470,340,0.23780283983757,435,315,0.1282,0.2124,0.1637,0.1459,-0.6692,8
240000,m,78.3,1970-01-01 00:00:00.000002006,85.6,STATE BOARD,B.Tech/B.E.,CS,73.0,1970-01-01 00:00:00.000002010,500,525,445,0.622642915849938,435,407,-1.7389,-1.7856,0.9322,1.0333,-1.4356,9
100000,f,74.0,1970-01-01 00:00:00.000002007,65.0,STATE BOARD,MCA,CA,73.0,1970-01-01 00:00:00.000002013,370,370,380,0.23780283983757,485,315,-1.5953,-0.9531,-0.2974,0.0192,-0.6692,9
100000,m,67.0,1970-01-01 00:00:00.000002010,80.0,STATE BOARD,B.Tech/B.E.,IT,62.9,1970-01-01 00:00:00.000002014,525,435,380,0.23780283983757,565,315,-1.5953,-0.6201,-0.7585,0.5262,-0.4776,1
205000,m,65.0,1970-01-01 00:00:00.000002010,81.2,STATE BOARD,B.Tech/B.E.,IT,67.0,1970-01-01 00:00:00.000002014,265,485,430,0.744758354008939,495,438,0.99,1.2114,1.0859,-1.6289,0.0973,8
120000,m,68.0,1970-01-01 00:00:00.000002009,61.3,STATE BOARD,B.Tech/B.E.,CSE,63.72,1970-01-01 00:00:00.000002014,450,500,530,0.842248322257836,345,469,-0.5899,0.0459,0.6248,-0.1076,-0.8608,8
150000,m,72.0,1970-01-01 00:00:00.000002010,67.0,CBSE,B.Tech/B.E.,CSE,68.0,1970-01-01 00:00:00.000002014,415,655,460,0.486747008438193,425,376,0.2718,0.2124,-0.6048,-0.4879,0.6721,1
320000,m,84.0,1970-01-01 00:00:00.000002009,84.0,CBSE,B.Tech/B.E.,CSE,67.0,1970-01-01 00:00:00.000002014,665,530,560,0.953899775079926,535,530,-0.8772,0.2124,-0.1437,-0.1076,0.8637,7
145000,m,82.8,1970-01-01 00:00:00.000002008,67.2,CBSE,B.Tech/B.E.,CSE,75.69,1970-01-01 00:00:00.000002012,545,735,560,0.978799292641428,525,561,0.5591,-0.4536,-0.1437,-0.8682,-0.4776,1
100000,m,58.6,1970-01-01 00:00:00.000002009,61.0,STATE BOARD,B.Tech/B.E.,IT,60.0,1970-01-01 00:00:00.000002014,490,485,355,0.23780283983757,335,315,0.99,0.3789,-1.527,-0.7415,0.8637,0
305000,f,83.33,1970-01-01 00:00:00.000002010,75.6,STATE BOARD,B.Tech/B.E.,IT,76.0,1970-01-01 00:00:00.000002014,570,670,665,0.622642915849938,485,407,1.4208,0.7119,0.3174,-1.7556,-0.6692,8
350000,m,74.6,1970-01-01 00:00:00.000002007,81.6,STATE BOARD,B.Tech/B.E.,CSE,67.8,1970-01-01 00:00:00.000002011,440,425,415,0.356536487724475,465,346,-0.159,0.2124,-1.0659,-0.4879,0.2889,11
240000,m,72.5,1970-01-01 00:00:00.000002009,85.9,STATE BOARD,B.Tech/B.E.,ECE,72.24,1970-01-01 00:00:00.000002013,395,420,535,0.622642915849938,535,376,0.7027,1.0449,0.1637,-0.6147,0.2889,8
335000,m,89.0,1970-01-01 00:00:00.000002010,65.2,CBSE,B.Tech/B.E.,CSE,88.0,1970-01-01 00:00:00.000002015,570,580,440,0.356536487724475,495,346,0.5591,0.7119,-0.2974,-0.4879,1.4386,0
365000,m,92.6,1970-01-01 00:00:00.000002008,83.8,CBSE,B.Tech/B.E.,CS,84.6,1970-01-01 00:00:00.000002013,650,545,665,0.978799292641428,585,561,1.1336,1.0449,1.3933,-0.4879,0.2889,2
200000,m,85.0,1970-01-01 00:00:00.000002010,65.0,CBSE,B.Tech/B.E.,ECE,72.12,1970-01-01 00:00:00.000002014,525,455,345,0.493596387301038,-1,376,0.7027,0.5454,-0.2974,0.2727,1.247,1
105000,f,83.56,1970-01-01 00:00:00.000002010,65.56,STATE BOARD,B.Tech/B.E.,CSE,83.22,1970-01-01 00:00:00.000002014,415,475,330,0.842248322257836,445,469,-1.0208,-1.6191,-0.7585,0.3995,0.4805,0
200000,m,73.0,1970-01-01 00:00:00.000002009,62.12,CBSE,B.Tech/B.E.,CSE,53.0,1970-01-01 00:00:00.000002014,500,460,510,0.622642915849938,-1,407,-2.1698,-0.1206,-0.2974,-0.1076,0.0973,1
240000,m,77.0,1970-01-01 00:00:00.000002008,66.0,CBSE,B.Tech/B.E.,CSE,64.25,1970-01-01 00:00:00.000002013,770,565,430,0.744758354008939,555,438,-1.0208,-0.2871,0.1637,-0.3612,1.0554,1
235000,m,50.5,1970-01-01 00:00:00.000002009,55.0,STATE BOARD,B.Tech/B.E.,IT,64.5,1970-01-01 00:00:00.000002013,475,435,440,0.622642915849938,295,407,0.7027,0.0459,0.3174,0.2727,0.2889,1
300000,m,80.0,1970-01-01 00:00:00.000002008,60.0,CBSE,B.Tech/B.E.,CSE,61.0,1970-01-01 00:00:00.000002013,530,425,370,0.486747008438193,345,376,-0.3027,-0.7866,0.4711,0.1459,-1.4356,0
120000,m,78.44,1970-01-01 00:00:00.000002009,70.14,STATE BOARD,B.Tech/B.E.,IT,76.0,1970-01-01 00:00:00.000002013,490,520,430,0.744758354008939,475,438,0.8463,-0.2871,0.9322,0.5262,0.6721,7
350000,m,73.6,1970-01-01 00:00:00.000002009,72.0,STATE BOARD,B.Tech/B.E.,CSE,85.8,1970-01-01 00:00:00.000002014,500,565,475,0.622642915849938,665,407,-0.0154,1.0449,1.7007,-0.4879,0.4805,8
240000,f,82.0,1970-01-01 00:00:00.000002010,74.0,CBSE,B.Tech/B.E.,CSE,80.7,1970-01-01 00:00:00.000002014,605,445,510,0.744758354008939,395,438,-0.3027,0.2124,-1.9881,0.7798,-0.6692,1
180000,m,67.2,1970-01-01 00:00:00.000002007,58.6,CBSE,B.Tech/B.E.,IT,66.6,1970-01-01 00:00:00.000002012,630,565,620,0.842248322257836,465,469,-0.159,0.5454,0.3174,0.1459,-0.2859,1
210000,m,91.2,1970-01-01 00:00:00.000002010,77.8,CBSE,B.Tech/B.E.,IT,77.8,1970-01-01 00:00:00.000002014,535,540,570,0.911395278391328,395,500,1.2772,0.2124,0.6248,-1.3753,0.4805,8
330000,m,68.3,1970-01-01 00:00:00.000002009,86.0,STATE BOARD,B.Tech/B.E.,IT,75.6,1970-01-01 00:00:00.000002013,500,505,585,0.622642915849938,415,407,0.8463,0.0459,0.7785,0.653,1.4386,1
330000,m,93.38,1970-01-01 00:00:00.000002010,79.83,STATE BOARD,B.Tech/B.E.,IT,72.3,1970-01-01 00:00:00.000002014,500,585,575,0.911395278391328,495,500,1.4208,0.8784,1.0859,0.5262,0.4805,8
350000,m,58.17,1970-01-01 00:00:00.000002009,69.54,STATE BOARD,B.Tech/B.E.,CSE,71.3,1970-01-01 00:00:00.000002014,420,520,430,0.356536487724475,315,346,-0.4463,-0.6201,0.3174,0.9066,-0.8608,7
350000,m,83.46,1970-01-01 00:00:00.000002008,61.83,STATE BOARD,B.Tech/B.E.,IT,73.0,1970-01-01 00:00:00.000002014,430,435,450,0.953899775079926,535,530,0.7027,0.3789,0.3174,-1.1218,0.4805,8
210000,m,75.6,1970-01-01 00:00:00.000002008,72.8,STATE BOARD,B.Tech/B.E.,CSE,75.8,1970-01-01 00:00:00.000002013,335,470,440,0.744758354008939,525,438,-0.7335,0.2124,1.0859,-0.2344,0.6721,1
325000,f,75.0,1970-01-01 00:00:00.000002009,76.0,CBSE,B.Tech/B.E.,CSE,73.0,1970-01-01 00:00:00.000002014,580,495,440,0.744758354008939,445,438,1.2772,1.5444,1.0859,-1.7556,0.8637,8
340000,f,88.04,1970-01-01 00:00:00.000002010,89.04,CBSE,B.Tech/B.E.,IT,87.0,1970-01-01 00:00:00.000002014,510,535,605,0.953899775079926,575,530,-0.4463,1.7109,1.0859,-0.7415,1.0554,8
180000,m,87.2,1970-01-01 00:00:00.000002009,71.67,STATE BOARD,B.Tech/B.E.,IT,74.55,1970-01-01 00:00:00.000002013,325,470,470,0.356536487724475,505,346,1.7081,1.3779,1.3933,-0.2344,1.6302,1
325000,m,82.4,1970-01-01 00:00:00.000002010,85.8,CBSE,B.Tech/B.E.,CSE,75.1,1970-01-01 00:00:00.000002014,590,545,735,0.486747008438193,555,376,1.4208,1.0449,1.2396,-0.4879,0.4805,8
300000,m,62.4,1970-01-01 00:00:00.000002008,74.8,STATE BOARD,B.Tech/B.E.,IT,69.51,1970-01-01 00:00:00.000002012,450,350,245,0.0800552813405495,334,253,1.5644,0.2124,-0.4511,0.0192,1.247,8
85000,f,79.23,1970-01-01 00:00:00.000002010,70.26,STATE BOARD,B.Tech/B.E.,CS,60.17,1970-01-01 00:00:00.000002014,605,460,440,0.911395278391328,445,500,-0.159,1.0449,-0.7585,0.5262,-2.0105,1
215000,f,70.0,1970-01-01 00:00:00.000002008,57.0,STATE BOARD,MCA,CA,71.0,1970-01-01 00:00:00.000002014,770,655,630,0.356536487724475,575,346,1.2772,1.5444,1.547,-2.3895,0.6721,2
100000,m,64.62,1970-01-01 00:00:00.000002009,62.5,STATE BOARD,B.Tech/B.E.,CSE,77.7,1970-01-01 00:00:00.000002013,545,410,560,0.622642915849938,515,407,-1.5953,0.5454,-2.9102,1.794,1.0554,8
165000,m,84.2,1970-01-01 00:00:00.000002009,77.4,STATE BOARD,B.Tech/B.E.,CSE,70.02,1970-01-01 00:00:00.000002013,545,530,475,0.622642915849938,395,407,-0.159,1.3779,0.4711,0.3995,0.6721,1
200000,m,89.12,1970-01-01 00:00:00.000002009,65.0,STATE BOARD,B.Tech/B.E.,EEE,65.24,1970-01-01 00:00:00.000002013,370,410,470,0.298769128563994,325,315,0.2718,1.2114,1.3933,1.4136,-0.2859,1
300000,m,72.33,1970-01-01 00:00:00.000002009,60.0,STATE BOARD,B.Tech/B.E.,IT,67.35,1970-01-01 00:00:00.000002013,370,540,525,0.622642915849938,395,407,1.1336,0.8784,1.0859,-0.3612,0.8637,8
210000,m,65.2,1970-01-01 00:00:00.000002007,80.0,CBSE,MCA,CA,81.6,1970-01-01 00:00:00.000002013,430,570,465,0.744758354008939,555,438,0.1282,0.7119,0.01,-0.3612,-1.244,8
150000,m,70.2,1970-01-01 00:00:00.000002009,61.8,STATE BOARD,B.Tech/B.E.,IT,69.0,1970-01-01 00:00:00.000002014,455,370,485,0.622642915849938,395,407,0.1282,-0.1206,-1.0659,1.794,0.2889,1
300000,f,79.0,1970-01-01 00:00:00.000002010,71.0,CBSE,B.Tech/B.E.,CSE,79.0,1970-01-01 00:00:00.000002014,580,580,575,0.486747008438193,565,376,1.2772,1.5444,1.2396,-1.5021,-0.6692,1
275000,m,81.0,1970-01-01 00:00:00.000002010,67.2,CBSE,B.Tech/B.E.,CSE,67.3,1970-01-01 00:00:00.000002014,685,625,635,0.842248322257836,565,469,0.8463,-0.2871,-0.4511,-1.7556,-0.6692,8
325000,m,74.8,1970-01-01 00:00:00.000002009,70.5,CBSE,B.Tech/B.E.,IT,70.2,1970-01-01 00:00:00.000002014,590,545,575,0.842248322257836,495,469,1.2772,1.3779,0.6248,-0.3612,0.4805,8
315000,m,83.0,1970-01-01 00:00:00.000002010,72.0,STATE BOARD,B.Tech/B.E.,IT,75.0,1970-01-01 00:00:00.000002014,510,535,500,0.23780283983757,515,315,-0.5899,0.7119,0.3174,-1.1218,0.0973,1
145000,m,73.0,1970-01-01 00:00:00.000002010,62.0,CBSE,B.Tech/B.E.,CSE,75.0,1970-01-01 00:00:00.000002014,405,545,535,0.953899775079926,495,530,0.7027,-1.2861,-0.9122,-0.7415,-0.8608,1
75000,m,74.16,1970-01-01 00:00:00.000002008,66.0,STATE BOARD,B.Tech/B.E.,CSE,74.64,1970-01-01 00:00:00.000002014,500,570,465,0.744758354008939,335,438,1.2772,0.2124,0.3174,-1.3753,0.6721,0
345000,m,78.0,1970-01-01 00:00:00.000002009,65.8,CBSE,B.Tech/B.E.,CS,73.5,1970-01-01 00:00:00.000002013,575,575,585,0.744758354008939,645,438,-1.9243,0.0328,-0.4891,1.67803,-0.6035,8
150000,m,70.56,1970-01-01 00:00:00.000002009,57.58,STATE BOARD,B.Tech/B.E.,CSE,58.0,1970-01-01 00:00:00.000002013,405,385,265,0.0800552813405495,375,253,0.8463,-1.1196,-2.4491,0.653,-0.6692,1
180000,f,82.2,1970-01-01 00:00:00.000002010,76.0,CBSE,B.Tech/B.E.,CSE,76.62,1970-01-01 00:00:00.000002014,450,450,365,0.356536487724475,395,346,1.8517,1.3779,0.01,-0.995,1.0554,8
265000,m,82.0,1970-01-01 00:00:00.000002010,78.0,CBSE,B.Tech/B.E.,ECE,64.0,1970-01-01 00:00:00.000002014,395,495,575,0.991397583740291,-1,438,-0.5719,-0.4353,-0.7794,-1.7004,-0.5245,8
350000,m,87.4,1970-01-01 00:00:00.000002010,90.2,CBSE,B.Tech/B.E.,IT,76.1,1970-01-01 00:00:00.000002014,535,485,560,0.744758354008939,535,438,-0.3027,-0.4536,-0.4511,-0.2344,0.4805,1
300000,m,73.8,1970-01-01 00:00:00.000002009,68.8,CBSE,B.Tech/B.E.,ECE,75.14,1970-01-01 00:00:00.000002013,545,350,210,0.694479327708463,435,346,0.7027,-0.4536,0.7785,0.0192,-1.8189,8
400000,m,88.6,1970-01-01 00:00:00.000002010,94.7,STATE BOARD,B.Tech/B.E.,CSE,75.4,1970-01-01 00:00:00.000002014,465,570,520,0.911395278391328,635,500,1.5644,1.2114,-0.7585,-2.136,-1.4356,8
105000,m,57.0,1970-01-01 00:00:00.000002008,63.0,STATE BOARD,B.Tech/B.E.,CSE,61.02,1970-01-01 00:00:00.000002012,350,290,495,0.486747008438193,415,376,0.8463,-0.4536,-0.7585,-0.2344,1.0554,1
325000,f,92.8,1970-01-01 00:00:00.000002009,74.6,CBSE,B.Tech/B.E.,CSE,76.0,1970-01-01 00:00:00.000002013,805,595,585,0.144789889482462,404,284,1.1336,0.8784,0.1637,-1.2486,0.0973,8
300000,m,80.0,1970-01-01 00:00:00.000002009,80.6,STATE BOARD,B.Tech/B.E.,CSE,71.9,1970-01-01 00:00:00.000002014,420,545,495,0.842248322257836,415,469,1.2772,0.0459,0.9322,-1.6289,0.8637,1
305000,m,68.5,1970-01-01 00:00:00.000002010,64.5,STATE BOARD,B.Tech/B.E.,IT,70.3,1970-01-01 00:00:00.000002014,605,540,465,0.953899775079926,445,530,0.8463,0.5454,0.7785,-1.5021,-0.2859,7
140000,m,72.0,1970-01-01 00:00:00.000002008,70.0,STATE BOARD,B.Tech/B.E.,CSE,70.0,1970-01-01 00:00:00.000002012,420,470,430,0.744758354008939,505,438,1.9953,0.0459,-0.1437,0.5262,0.6721,8
135000,m,55.3,1970-01-01 00:00:00.000002004,72.0,STATE BOARD,B.Tech/B.E.,CSE,71.0,1970-01-01 00:00:00.000002014,520,545,705,0.911395278391328,485,500,0.4155,-0.6201,-0.4511,-0.995,-1.0524,1
120000,m,50.0,1970-01-01 00:00:00.000002010,57.0,CBSE,B.Tech/B.E.,IT,65.06,1970-01-01 00:00:00.000002014,395,425,425,0.744758354008939,385,438,0.4155,-0.6504,0.3034,0.653,-0.4392,1
85000,m,70.14,1970-01-01 00:00:00.000002010,50.0,STATE BOARD,B.Tech/B.E.,CSE,70.0,1970-01-01 00:00:00.000002014,700,570,475,0.842248322257836,515,469,0.1282,0.7119,0.01,0.0192,0.0973,8
120000,m,71.0,1970-01-01 00:00:00.000002008,73.0,STATE BOARD,B.Tech/B.E.,IT,69.2,1970-01-01 00:00:00.000002013,360,435,120,0.356536487724475,375,346,0.3941,-0.1232,-0.6343,1.0611,-0.1295,1
60000,m,56.0,1970-01-01 00:00:00.000002008,75.0,STATE BOARD,MCA,CA,71.0,1970-01-01 00:00:00.000002014,325,385,285,0.486747008438193,465,376,0.4155,0.3789,0.7785,-1.3753,1.247,8
315000,m,75.4,1970-01-01 00:00:00.000002009,68.8,STATE BOARD,B.Tech/B.E.,IT,79.0,1970-01-01 00:00:00.000002014,440,565,430,0.356536487724475,255,346,1.7081,0.7119,1.2396,-1.8824,-0.2859,8
440000,m,85.0,1970-01-01 00:00:00.000002010,82.0,CBSE,B.Tech/B.E.,CSE,81.0,1970-01-01 00:00:00.000002014,615,630,560,0.842248322257836,525,469,0.8463,0.3789,0.1637,-1.7556,-0.6692,7
250000,m,70.0,1970-01-01 00:00:00.000002009,77.4,STATE BOARD,B.Tech/B.E.,CSE,83.0,1970-01-01 00:00:00.000002014,335,505,595,0.953899775079926,515,530,0.2718,0.2124,-0.1437,-0.3612,0.2889,8
1000000,m,84.0,1970-01-01 00:00:00.000002010,81.0,CBSE,B.Tech/B.E.,CSE,73.3,1970-01-01 00:00:00.000002015,735,570,740,0.842248322257836,755,469,-1.5964,0.0875,2.5354,-0.5382,-0.5081,7
335000,f,85.38,1970-01-01 00:00:00.000002009,78.0,STATE BOARD,B.Tech/B.E.,CSE,82.1,1970-01-01 00:00:00.000002013,580,420,655,0.486747008438193,475,376,-0.5899,0.5454,-0.6048,0.5262,0.0973,8
450000,m,75.4,1970-01-01 00:00:00.000002009,65.2,CBSE,B.Tech/B.E.,CSE,76.0,1970-01-01 00:00:00.000002014,590,555,560,0.991230625262871,485,592,-1.308,-0.6201,0.1637,0.3995,-1.0524,8
325000,m,88.6,1970-01-01 00:00:00.000002010,83.25,ICSE,B.Tech/B.E.,ECE,86.0,1970-01-01 00:00:00.000002014,545,520,620,0.943272157866555,485,376,0.8463,0.3789,-0.2974,-0.8682,0.0973,8
360000,m,81.0,1970-01-01 00:00:00.000002012,73.0,CBSE,B.Tech/B.E.,IT,61.6,1970-01-01 00:00:00.000002014,640,570,495,0.356536487724475,535,346,-0.4463,0.8784,0.4711,-2.136,0.6721,8
570000,m,87.0,1970-01-01 00:00:00.000002011,80.0,CBSE,B.Tech/B.E.,CSE,84.0,1970-01-01 00:00:00.000002015,525,505,450,0.356536487724475,525,346,-0.0154,0.8784,1.2396,-2.0092,1.247,1
625000,f,95.6,1970-01-01 00:00:00.000002009,94.4,CBSE,B.Tech/B.E.,EC,76.5,1970-01-01 00:00:00.000002013,665,690,615,0.622642915849938,595,407,0.4155,1.0449,0.7785,-0.3612,-0.4776,9
180000,f,81.3,1970-01-01 00:00:00.000002010,82.9,STATE BOARD,B.Tech/B.E.,CSE,91.0,1970-01-01 00:00:00.000002014,685,670,720,0.911395278391328,525,500,0.8463,-0.2871,-0.1437,0.3995,0.0973,0
325000,m,77.0,1970-01-01 00:00:00.000002007,66.8,STATE BOARD,B.Tech/B.E.,EEE,78.0,1970-01-01 00:00:00.000002013,465,525,645,0.783303536670298,275,253,-0.5899,0.0459,-1.8344,1.0333,0.8637,1
400000,m,87.2,1970-01-01 00:00:00.000002009,71.0,STATE BOARD,B.Tech/B.E.,CSE,69.62,1970-01-01 00:00:00.000002013,395,570,635,0.842248322257836,465,469,0.2718,-0.1206,1.0859,-0.2344,0.8637,8
310000,f,95.0,1970-01-01 00:00:00.000002010,89.0,CBSE,B.Tech/B.E.,CSE,77.0,1970-01-01 00:00:00.000002014,595,545,690,0.999910407631314,615,715,0.5591,1.2114,-0.6048,-0.4879,1.6302,8
205000,f,74.0,1970-01-01 00:00:00.000002009,62.0,CBSE,B.Tech/B.E.,ECE,71.0,1970-01-01 00:00:00.000002013,465,450,295,0.538386892985096,375,253,-0.5899,-1.8855,-0.2974,1.1601,0.166999999999999,1
120000,m,71.33,1970-01-01 00:00:00.000002010,66.46,STATE BOARD,B.Tech/B.E.,CSE,60.0,1970-01-01 00:00:00.000002014,475,410,505,0.978799292641428,415,561,-0.4463,0.5454,1.0859,1.9207,0.8637,8
300000,m,78.3,1970-01-01 00:00:00.000002010,81.0,STATE BOARD,B.Tech/B.E.,CSE,78.0,1970-01-01 00:00:00.000002014,665,520,740,0.744758354008939,555,438,-0.0154,-0.7866,-0.7585,-1.2486,-0.4776,8
245000,m,68.0,1970-01-01 00:00:00.000002008,53.0,STATE BOARD,MCA,CA,76.0,1970-01-01 00:00:00.000002014,360,325,370,0.744758354008939,345,438,0.7027,0.2124,0.7785,-0.6147,1.4386,1
205000,m,76.0,1970-01-01 00:00:00.000002009,68.2,CBSE,B.Tech/B.E.,ECE,70.0,1970-01-01 00:00:00.000002013,615,485,525,0.622642915849938,445,407,1.2772,0.8784,0.4711,-0.1076,0.8637,1
70000,m,70.25,1970-01-01 00:00:00.000002009,68.6,STATE BOARD,B.Tech/B.E.,CS,80.02,1970-01-01 00:00:00.000002013,250,460,385,0.23780283983757,365,315,-2.3134,0.0459,-0.1437,1.1601,-1.244,0
335000,m,68.0,1970-01-01 00:00:00.000002009,78.0,CBSE,B.Tech/B.E.,IT,63.2,1970-01-01 00:00:00.000002013,500,555,665,0.978799292641428,615,561,-0.3027,-1.9521,-0.6048,0.653,-0.0943,8
340000,m,73.37,1970-01-01 00:00:00.000002010,66.8,STATE BOARD,B.Tech/B.E.,IT,76.8,1970-01-01 00:00:00.000002014,385,400,570,0.23780283983757,465,315,0.8463,1.7109,2.1617,2.4278,1.4386,8
300000,f,68.6,1970-01-01 00:00:00.000002008,71.8,CBSE,B.Tech/B.E.,CSE,74.38,1970-01-01 00:00:00.000002012,455,495,545,0.622642915849938,445,407,0.5591,0.5454,1.0859,-1.8824,-0.0943,0
80000,m,51.6,1970-01-01 00:00:00.000002007,52.0,STATE BOARD,MCA,CA,74.0,1970-01-01 00:00:00.000002013,510,540,510,0.744758354008939,485,438,-1.8825,0.3789,0.4711,0.7798,-0.4776,2
315000,m,57.5,1970-01-01 00:00:00.000002009,59.2,STATE BOARD,B.Tech/B.E.,CSE,74.28,1970-01-01 00:00:00.000002014,370,460,500,0.144789889482462,505,284,0.99,1.0449,0.6248,0.2727,0.6721,1
180000,m,52.0,1970-01-01 00:00:00.000002008,56.0,STATE BOARD,B.Tech/B.E.,IT,70.0,1970-01-01 00:00:00.000002012,380,375,370,0.23780283983757,435,315,-1.4517,0.5454,0.9322,0.0192,-0.6692,1
115000,m,87.0,1970-01-01 00:00:00.000002010,70.0,CBSE,B.Tech/B.E.,CSE,69.9,1970-01-01 00:00:00.000002014,420,495,400,0.23780283983757,505,315,-1.0208,0.7119,-1.0659,0.5262,0.4805,1
350000,m,85.17,1970-01-01 00:00:00.000002008,77.77,STATE BOARD,B.Tech/B.E.,CSE,64.1,1970-01-01 00:00:00.000002013,545,605,825,0.842248322257836,495,469,0.2718,0.8784,0.1637,0.1459,1.247,9
325000,f,82.0,1970-01-01 00:00:00.000002007,65.0,CBSE,B.Tech/B.E.,ECE,79.0,1970-01-01 00:00:00.000002013,465,460,500,0.0409993103614119,445,223,0.99,1.0449,1.3933,-1.1218,1.6302,0
85000,m,71.0,1970-01-01 00:00:00.000002008,74.0,CBSE,B.Tech/B.E.,IT,65.38,1970-01-01 00:00:00.000002013,430,400,455,0.744758354008939,525,438,-0.5332,-0.1232,-0.0537,-0.6134,0.8183,1
300000,f,89.5,1970-01-01 00:00:00.000002010,91.0,STATE BOARD,B.Tech/B.E.,CSE,73.6,1970-01-01 00:00:00.000002015,455,505,535,0.486747008438193,395,376,1.1336,0.3789,0.6248,-0.2344,-0.0943,7
100000,m,73.0,1970-01-01 00:00:00.000002009,68.16,CBSE,B.Tech/B.E.,IT,66.26,1970-01-01 00:00:00.000002013,510,495,560,0.991230625262871,575,592,-0.3027,0.0459,-0.9122,-2.0092,-0.4776,8
610000,m,86.0,1970-01-01 00:00:00.000002009,81.6,CBSE,B.Tech/B.E.,CSE,60.0,1970-01-01 00:00:00.000002014,805,580,620,0.144789889482462,445,284,0.2718,0.8784,0.1637,-1.2486,1.0554,1
200000,m,71.04,1970-01-01 00:00:00.000002010,81.33,CBSE,B.Tech/B.E.,CSE,74.04,1970-01-01 00:00:00.000002014,335,540,415,0.622642915849938,435,407,1.2772,0.2124,0.3174,2.1743,1.0554,1
180000,m,57.0,1970-01-01 00:00:00.000002005,58.0,STATE BOARD,MCA,CA,74.8,1970-01-01 00:00:00.000002014,520,595,515,0.842248322257836,605,469,-0.8772,-0.7866,-1.9881,2.6814,-0.2859,1
95000,f,87.0,1970-01-01 00:00:00.000002010,78.0,STATE BOARD,B.Tech/B.E.,CSE,71.5,1970-01-01 00:00:00.000002014,580,435,285,0.486747008438193,365,376,-1.0208,-0.4536,-1.0659,0.3995,-0.6692,8
325000,m,92.0,1970-01-01 00:00:00.000002009,88.8,CBSE,B.Tech/B.E.,CSE,73.0,1970-01-01 00:00:00.000002014,640,645,690,0.356536487724475,535,346,-0.159,0.3789,-1.527,0.2727,0.8637,8
300000,m,86.5,1970-01-01 00:00:00.000002010,69.16,STATE BOARD,B.Tech/B.E.,ECE,67.81,1970-01-01 00:00:00.000002013,395,615,560,0.622642915849938,325,407,1.9953,1.7109,1.7007,-2.136,1.6302,1
200000,f,75.0,1970-01-01 00:00:00.000002008,74.0,CBSE,B.Tech/B.E.,ECE,88.0,1970-01-01 00:00:00.000002012,575,515,465,0.538386892985096,405,315,-0.5899,-0.1206,0.9322,0.3995,-0.4776,8
